# === Measurement Header ===
# Radar Frequency: 13GHz
# Site Name: 
# Radar Angle: 
# Measurement ID: 1
# Polarization: 
# Timestamp: 2025-07-15T15:43:37.281227
# Device Number: 500230001
# Frontend Connected: 4262658049
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 12500000
# Max Frequency: 14500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 52, 'FeSensor_2': 100660, 'FeSensor_3': 17024, 'FeSensor_4': 1443}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-07-15T15:43:37.281298
-486, -576, 16382, 6942
-388, -506, 16382, 4176
-376, -482, 16382, 2024
-380, -410, 15812, 730
-328, -368, 15396, -244
-280, -410, 15452, -1516
-294, -444, 15654, -3178
-314, -400, 15118, -4938
-250, -344, 13864, -6010
-156, -352, 12950, -6934
-128, -488, 12490, -7976
-282, -562, 12184, -9034
-384, -446, 11444, -9774
-442, -286, 10822, -10574
-442, -146, 10080, -11756
-366, -92, 8818, -12624
-168, -118, 7418, -13328
-90, -302, 5968, -13942
-178, -428, 4608, -14310
-294, -462, 3416, -14548
-386, -478, 2114, -14930
-552, -420, 468, -15782
-758, -222, -1664, -16384
-788, 74, -3920, -16384
-552, 324, -6120, -16148
-306, 338, -8088, -15278
-134, 262, -10234, -14396
-60, 206, -13128, -13528
-10, 246, -16384, -12080
120, 268, -16384, -9700
256, 218, -16384, -6880
348, 92, -16384, -3998
352, -18, -16384, -1058
338, -44, -16384, 2240
510, -56, -16384, 5754
692, -220, -16384, 9194
776, -508, -16384, 12628
674, -906, -16384, 16202
300, -1078, -16384, 16382
-72, -900, -16384, 16382
-206, -632, -14230, 16382
-96, -510, -10346, 16382
-34, -544, -5708, 16382
14, -616, -1134, 16382
-104, -738, 3386, 16382
-376, -658, 7710, 16382
-426, -446, 11922, 16382
-366, -362, 16200, 16382
-388, -272, 16382, 16382
-326, -246, 16382, 12354
-194, -166, 16382, 8928
2, -204, 16382, 4616
46, -314, 16382, 704
32, -290, 16382, -2804
140, -384, 16382, -5628
98, -506, 16382, -8302
32, -568, 16382, -10870
-26, -588, 16382, -12598
-60, -552, 16382, -14310
-32, -564, 14258, -15502
14, -556, 11556, -15558
42, -612, 8636, -15314
-2, -750, 6740, -14832
-96, -862, 5366, -14976
-266, -904, 3884, -15680
-470, -900, 2290, -16104
-520, -740, 944, -15690
-486, -600, -112, -15280
-400, -654, -1596, -15124
-432, -738, -3646, -14674
-668, -704, -5482, -13704
-834, -574, -6684, -12564
-890, -376, -7802, -11662
-796, -198, -9222, -11284
-692, -200, -11094, -10962
-698, -188, -12772, -9992
-658, -186, -14480, -8406
-698, -152, -15968, -6450
-670, -80, -16384, -4632
-592, -72, -16384, -2870
-616, -24, -16384, -1178
-610, 20, -16384, 648
-646, 208, -16384, 2894
-494, 390, -16384, 5278
-262, 372, -16384, 8020
-104, 256, -16384, 11108
-72, 112, -16384, 13874
-4, 54, -16384, 16124
28, -86, -16272, 16382
-30, -142, -13852, 16382
-34, -120, -11328, 16382
-8, -120, -8390, 16382
52, -212, -4340, 16382
98, -362, 192, 16382
56, -502, 4344, 16382
-62, -584, 7768, 16382
-238, -590, 11132, 16382
-528, -498, 15388, 16382
-614, -166, 16382, 16382
-496, 8, 16382, 13454
-400, 90, 16382, 9698
-284, 74, 16382, 4944
-196, 2, 16382, 1048
-80, 6, 16382, -2408
84, -30, 16382, -5998
312, -154, 16382, -9984
368, -414, 16382, -13740
212, -442, 16382, -16384
316, -440, 16382, -16384
414, -612, 16382, -16384
452, -728, 12292, -16384
414, -972, 8934, -16384
230, -1192, 5018, -16384
-98, -1412, 1946, -16384
-550, -1356, -1000, -16384
-816, -1110, -3642, -16384
-916, -882, -6348, -16384
-864, -746, -8938, -16384
-776, -750, -11196, -15218
-820, -800, -12778, -12638
-986, -802, -13666, -10450
-1090, -664, -14192, -8478
-1166, -590, -14704, -6702
-1350, -436, -15492, -4808
-1428, -172, -15476, -2992
-1426, 64, -15020, -1870
-1198, 224, -15080, -1018
-1028, 158, -15822, -72
-1060, 220, -16384, 1768
-1034, 274, -16384, 3962
-944, 328, -16384, 5712
-774, 278, -15572, 6836
-756, 238, -14894, 7852
-802, 334, -14752, 9334
-784, 442, -14358, 11040
-666, 552, -13538, 12698
-486, 588, -12428, 14518
-340, 500, -10798, 16120
-234, 444, -8900, 16382
-190, 350, -7038, 16382
-202, 280, -4770, 16382
-162, 270, -2370, 16382
-38, 262, 16, 16382
100, 154, 2664, 16382
172, -14, 5764, 16382
80, -148, 8794, 16382
52, -204, 11946, 16382
98, -410, 15064, 15656
-160, -512, 16382, 13176
-424, -366, 16382, 11012
-534, -274, 16382, 8504
-594, -164, 16382, 5164
-624, -66, 16382, 1238
-682, 50, 16382, -2462
-554, 90, 16382, -5772
-504, 106, 16382, -9228
-456, 180, 16382, -12342
-396, 236, 16382, -15520
-248, 416, 16382, -16384
80, 352, 16382, -16384
294, 164, 15108, -16384
568, -78, 9934, -16384
712, -430, 6234, -16384
634, -782, 2152, -16384
334, -984, -1732, -16384
14, -1024, -5836, -16384
-164, -1046, -9418, -16384
-314, -1068, -12684, -16384
-460, -1078, -15870, -16370
-630, -1182, -16384, -13630
-1028, -1160, -16384, -10276
-1308, -978, -16384, -6816
-1594, -732, -16384, -3598
-1736, -302, -16384, -512
-1646, -56, -16384, 2196
-1510, 200, -16384, 4374
-1286, 232, -16384, 6542
-1260, 246, -16384, 8252
-1154, 386, -15774, 9626
-1026, 384, -14310, 10824
-986, 328, -13072, 11836
-1098, 386, -11846, 12960
-1252, 550, -10220, 13886
-1132, 814, -8330, 14176
-884, 828, -6606, 13742
-696, 824, -5266, 13254
-528, 676, -4426, 13308
-506, 562, -3426, 13510
-468, 594, -2022, 13818
-476, 596, -542, 13998
-434, 720, 844, 14236
-294, 794, 2424, 14374
-68, 756, 4140, 14264
158, 564, 5904, 13686
206, 352, 7424, 12844
170, 200, 9572, 12532
134, 122, 11868, 11680
92, -68, 13720, 10312
-46, -174, 15854, 8644
-232, -160, 16382, 6576
-354, -44, 16382, 4048
-358, 10, 16382, 1564
-374, 6, 16382, -796
-402, 26, 16382, -3238
-452, 30, 16382, -5998
-530, 78, 16382, -8862
-664, 188, 16382, -11416
-616, 378, 16382, -13726
-468, 516, 16382, -15890
-316, 600, 15562, -16384
-94, 640, 13894, -16384
162, 558, 11194, -16384
390, 360, 7466, -16384
512, 142, 3538, -16384
536, -84, -702, -16384
570, -248, -4836, -16384
546, -496, -8518, -16384
470, -678, -11828, -16384
596, -942, -15392, -16384
456, -1296, -16384, -15872
66, -1508, -16384, -12258
-400, -1544, -16384, -7856
-878, -1540, -16384, -3402
-1394, -1414, -16384, 768
-1834, -998, -16384, 4434
-1990, -524, -16384, 7368
-2002, -196, -16384, 9970
-2024, 80, -16384, 12770
-1906, 358, -16384, 15416
-1858, 454, -15942, 16382
-1820, 686, -12054, 16382
-1696, 954, -8928, 16382
-1418, 1184, -5962, 16382
-1090, 1222, -3438, 16382
-898, 1118, -1312, 16382
-768, 1086, 482, 16382
-672, 1058, 2428, 15352
-478, 962, 3974, 13570
-350, 826, 4992, 12072
-312, 716, 5948, 11254
-312, 616, 7232, 10596
-366, 656, 8474, 9550
-294, 668, 9276, 8314
-266, 522, 9782, 7208
-330, 566, 10388, 6336
-266, 564, 10976, 5460
-254, 450, 11354, 4788
-296, 376, 12048, 4244
-498, 510, 13204, 3332
-436, 768, 14150, 1822
-218, 726, 14798, 294
-160, 656, 15418, -1138
-124, 602, 15748, -2848
-98, 550, 16130, -4722
-84, 486, 16382, -6822
-114, 354, 16216, -8680
-132, 378, 15598, -10832
-96, 380, 14404, -12800
-122, 306, 13084, -14274
-184, 412, 11366, -15986
-6, 584, 9100, -16384
212, 600, 6680, -16384
374, 436, 4168, -16384
416, 208, 1776, -16384
396, 4, -1174, -16384
392, -74, -4504, -16384
444, -44, -7590, -16384
630, -184, -10248, -16384
714, -558, -12572, -15592
584, -842, -15488, -13962
414, -1056, -16384, -11736
220, -1284, -16384, -8812
-180, -1398, -16384, -5526
-576, -1406, -16384, -1754
-1004, -1392, -16384, 2182
-1382, -1268, -16384, 5860
-1808, -1038, -16384, 9310
-2062, -668, -16384, 12912
-2118, -476, -16384, 16198
-2218, -272, -16384, 16382
-2414, 32, -16198, 16382
-2626, 496, -11526, 16382
-2660, 1000, -7336, 16382
-2494, 1504, -2474, 16382
-2100, 1888, 1422, 16382
-1634, 2060, 4678, 16382
-1194, 2056, 7450, 16382
-796, 1892, 9836, 15676
-568, 1652, 12160, 13908
-454, 1548, 13976, 11162
-242, 1480, 15218, 8358
-72, 1330, 15448, 5558
26, 1100, 14754, 3282
78, 862, 13852, 1676
0, 698, 13170, 664
-178, 644, 12602, -228
-264, 742, 12374, -1098
-252, 860, 12650, -2030
-218, 926, 13006, -3086
-194, 920, 13342, -4146
-178, 948, 13252, -5268
-138, 946, 12642, -6190
-120, 942, 11816, -7084
32, 1010, 10692, -7852
248, 870, 9602, -8472
324, 782, 9096, -9228
380, 726, 8852, -10070
446, 756, 8384, -11130
640, 638, 7514, -12438
642, 436, 6132, -13460
634, 326, 4664, -14144
658, 206, 3146, -15132
738, 136, 1326, -16022
856, -52, -832, -15824
720, -314, -3114, -15024
478, -314, -5468, -14434
410, -314, -7736, -13940
418, -384, -9940, -13348
430, -548, -12752, -12660
384, -684, -15686, -11008
362, -840, -16384, -8216
136, -1030, -16384, -5442
-176, -1058, -16384, -3008
-406, -1068, -16384, -388
-534, -1050, -16384, 2566
-840, -1136, -16384, 5716
-1222, -1006, -16384, 8726
-1470, -848, -16384, 11582
-1764, -672, -16384, 14118
-1918, -474, -16384, 16294
-2076, -296, -15822, 16382
-2300, -2, -13134, 16382
-2612, 342, -9422, 16382
-2810, 920, -4892, 16382
-2626, 1426, -876, 16382
-2332, 1750, 2812, 16382
-2044, 2014, 6680, 16382
-1700, 2108, 10552, 16382
-1388, 2190, 14046, 16382
-1210, 2346, 16382, 13866
-942, 2558, 16382, 11194
-404, 2482, 16382, 7070
-24, 2208, 16382, 2892
252, 1976, 16382, -1288
446, 1734, 16382, -4876
618, 1580, 16382, -7454
704, 1320, 16382, -8850
592, 1156, 14614, -9908
554, 1190, 13516, -11024
626, 1236, 11800, -12294
746, 1132, 9756, -13100
832, 998, 7454, -12930
872, 900, 5730, -11976
962, 832, 4860, -11172
1086, 716, 4198, -11186
1108, 528, 3056, -11366
1094, 398, 1854, -11266
1096, 246, 906, -10850
940, 70, 298, -10690
866, 102, -640, -10956
1062, 118, -1844, -11258
1162, -102, -3318, -11296
1084, -344, -4724, -10708
952, -418, -5844, -10224
934, -496, -7228, -10090
932, -728, -8948, -9734
802, -880, -10338, -8384
656, -974, -11222, -6810
360, -1050, -11988, -5556
126, -1000, -12740, -4350
-50, -914, -13936, -2928
-120, -978, -15210, -1168
-310, -1144, -16302, 704
-644, -1086, -16384, 2980
-950, -1006, -16384, 5074
-1204, -866, -16384, 6942
-1348, -646, -16384, 8862
-1448, -498, -16272, 11242
-1464, -308, -14552, 13586
-1578, -274, -12420, 15494
-1854, -182, -10206, 16382
-2112, 88, -8178, 16382
-2320, 476, -5598, 16382
-2284, 860, -2624, 16382
-2172, 1154, 616, 16382
-1942, 1388, 4006, 16382
-1760, 1548, 7250, 16382
-1720, 1764, 10428, 16382
-1642, 2026, 13154, 15046
-1386, 2216, 15478, 13130
-1100, 2356, 16382, 10496
-778, 2468, 16382, 7194
-456, 2542, 16382, 3288
-80, 2542, 16382, -608
286, 2474, 16382, -4320
652, 2318, 16382, -8004
942, 2028, 16382, -11344
1142, 1748, 16382, -14164
1214, 1506, 16382, -16230
1266, 1380, 12644, -16384
1456, 1242, 9822, -16384
1646, 990, 6052, -16384
1738, 714, 2522, -16384
1818, 512, -970, -16384
1812, 296, -3858, -16384
1710, 100, -5714, -14178
1580, -68, -6960, -12338
1458, -146, -7846, -10536
1434, -256, -8608, -8694
1404, -460, -9364, -7020
1298, -658, -9852, -5398
1154, -840, -9678, -4324
974, -938, -9414, -3890
702, -970, -9822, -3386
618, -914, -10352, -2558
532, -914, -10314, -1728
390, -834, -10030, -1132
300, -820, -10154, -612
208, -896, -10958, 278
80, -1012, -11940, 1538
-100, -1100, -12228, 2956
-276, -1054, -11858, 4054
-376, -1002, -11378, 4800
-490, -998, -10966, 5756
-752, -988, -10704, 6962
-1046, -878, -10168, 8528
-1306, -718, -9136, 9922
-1632, -516, -8150, 11114
-1760, -192, -7014, 11946
-1752, 12, -5914, 12684
-1880, 128, -4480, 13836
-2090, 424, -2470, 14684
-2132, 806, -210, 14892
-2010, 1106, 2144, 14596
-1872, 1304, 4106, 13890
-1638, 1454, 5916, 13224
-1420, 1514, 8284, 12462
-1324, 1596, 10652, 11082
-1230, 1760, 12570, 9364
-1082, 1922, 13992, 7436
-890, 2050, 15364, 5688
-638, 2200, 16382, 3570
-364, 2286, 16382, 910
-178, 2342, 16382, -2086
20, 2338, 16382, -4882
264, 2310, 16382, -7298
582, 2212, 16382, -9818
944, 2122, 16382, -12728
1278, 2024, 15038, -15116
1614, 1826, 12596, -16384
1942, 1564, 9568, -16384
2210, 1230, 5924, -16384
2320, 836, 2246, -16384
2292, 524, -1138, -16384
2282, 210, -4468, -16384
2258, -182, -7718, -15556
2142, -512, -10650, -13214
1916, -720, -12730, -10796
1740, -830, -14216, -8562
1588, -954, -15388, -6176
1362, -1066, -15806, -3616
1204, -1144, -15870, -1332
1046, -1232, -15582, 1110
780, -1284, -14636, 3396
436, -1224, -12862, 4876
202, -1030, -11128, 5498
256, -966, -10170, 6048
234, -1118, -9400, 6780
54, -1180, -8416, 7294
-194, -1232, -7426, 7736
-456, -1160, -6254, 7910
-696, -1004, -5080, 7644
-878, -816, -4434, 7508
-1044, -682, -4198, 7830
-1180, -526, -3614, 8142
-1244, -344, -2970, 8118
-1302, -160, -2370, 8242
-1308, -4, -1702, 8634
-1334, 102, -698, 9060
-1402, 288, 546, 9164
-1458, 470, 1640, 8970
-1442, 570, 2706, 8866
-1466, 712, 3892, 8662
-1388, 894, 4998, 8092
-1288, 1044, 6166, 7474
-1184, 1216, 7592, 6760
-1132, 1366, 9110, 5914
-1086, 1540, 10340, 4742
-1040, 1660, 11508, 3444
-914, 1850, 12326, 2112
-644, 1968, 12742, 698
-332, 1984, 12976, -954
-54, 1994, 13026, -2688
214, 1924, 12952, -4278
428, 1848, 12446, -5638
576, 1694, 11816, -6952
776, 1586, 11138, -8598
966, 1464, 10034, -10046
1130, 1360, 9060, -11450
1258, 1316, 7980, -12970
1360, 1208, 6308, -14050
1384, 1066, 4078, -14310
1482, 978, 1652, -14374
1656, 892, -786, -14492
1868, 658, -3472, -14310
2052, 300, -6134, -13628
2082, -12, -8554, -12510
2042, -232, -11038, -11150
2090, -444, -13550, -9282
1972, -642, -15138, -6702
