# === Measurement Header ===
# Radar Frequency: 17GHz
# Site Name: fortress_metalplate
# Radar Angle: 0
# Measurement ID: 1
# Polarization: h
# Timestamp: 2025-01-17T15:31:50.496784
# Device Number: 600230001
# Frontend Connected: 4262920193
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 16500000
# Max Frequency: 18500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 23, 'FeSensor_2': 96811, 'FeSensor_3': 16387, 'FeSensor_4': 1347}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-01-17T15:31:50.496810
526, 1130, -6788, -3154
614, 1068, -7224, -2582
692, 984, -7676, -1970
750, 932, -8096, -1330
802, 880, -8442, -570
812, 764, -8592, 252
838, 640, -8726, 1130
828, 558, -8802, 2076
830, 442, -8640, 2976
786, 340, -8254, 3788
728, 236, -7980, 4746
698, 210, -7560, 5728
646, 170, -6982, 6594
574, 140, -6210, 7376
510, 130, -5222, 7916
426, 106, -4148, 8290
396, 98, -3000, 8616
376, 118, -1846, 8904
320, 114, -722, 8868
222, 84, 458, 8598
170, 100, 1670, 8468
150, 90, 2802, 8210
100, 88, 3736, 7646
60, 106, 4712, 7098
6, 126, 5604, 6456
-8, 168, 6336, 5582
-34, 178, 6958, 4570
-84, 214, 7452, 3530
-134, 212, 7734, 2430
-162, 248, 8104, 1328
-200, 268, 8102, 238
-208, 306, 7812, -838
-212, 366, 7478, -1892
-216, 442, 6884, -2784
-242, 476, 6208, -3588
-268, 460, 5540, -4314
-286, 536, 4844, -5014
-306, 590, 4072, -5498
-290, 654, 3166, -5710
-248, 664, 2364, -5906
-240, 666, 1506, -6042
-230, 690, 678, -6034
-240, 722, -76, -5928
-234, 794, -790, -5766
-216, 866, -1400, -5562
-218, 888, -1936, -5312
-226, 900, -2426, -5150
-220, 934, -2946, -5102
-196, 1022, -3470, -4984
-152, 1082, -3958, -4780
-90, 1132, -4466, -4530
-20, 1156, -4868, -4142
50, 1192, -5268, -3700
154, 1230, -5670, -3310
234, 1250, -6072, -2880
288, 1252, -6498, -2418
352, 1230, -6842, -1992
458, 1234, -7266, -1552
542, 1190, -7632, -1004
580, 1160, -7918, -390
666, 1130, -8174, 292
710, 1082, -8392, 1032
748, 1000, -8424, 1800
790, 934, -8520, 2700
836, 898, -8546, 3602
820, 872, -8192, 4378
828, 784, -7682, 5082
872, 722, -7146, 5826
930, 674, -6610, 6630
938, 618, -5998, 7462
894, 570, -5228, 8102
832, 528, -4322, 8564
798, 496, -3352, 9054
828, 446, -2270, 9368
806, 386, -1132, 9428
756, 362, 24, 9370
722, 294, 1186, 9194
696, 268, 2290, 8872
680, 242, 3338, 8398
678, 226, 4330, 7916
664, 218, 5458, 7502
670, 172, 6420, 6910
624, 190, 7032, 6028
548, 212, 7418, 4974
516, 158, 7754, 3900
474, 100, 8108, 2872
452, 88, 8344, 1820
432, 60, 8354, 784
348, 44, 8228, -268
304, 38, 8100, -1298
274, 70, 7858, -2346
198, 82, 7522, -3386
146, 58, 6906, -4234
98, 90, 6068, -4900
56, 134, 5170, -5508
-14, 132, 4282, -6180
-44, 168, 3294, -6666
-84, 182, 2278, -6892
-96, 208, 1292, -6998
-106, 270, 314, -7062
-134, 332, -680, -7000
-180, 398, -1624, -6932
-242, 422, -2614, -6832
-274, 452, -3422, -6434
-290, 506, -4136, -5918
-298, 640, -4922, -5492
-272, 742, -5522, -4936
-224, 852, -6004, -4294
-148, 968, -6432, -3658
-72, 1022, -6784, -2972
18, 1058, -7170, -2326
110, 1100, -7522, -1752
236, 1096, -7740, -1052
302, 1120, -7924, -394
402, 1150, -7996, 300
536, 1122, -8022, 1004
646, 1104, -8018, 1768
762, 1088, -8076, 2560
862, 1046, -7870, 3184
948, 978, -7476, 3772
966, 888, -7004, 4326
946, 784, -6494, 4838
996, 680, -6082, 5452
1016, 628, -5726, 6108
1092, 568, -5286, 6760
1132, 522, -4774, 7274
1108, 454, -4106, 7596
1096, 368, -3362, 7856
1126, 328, -2630, 8194
1070, 256, -1848, 8378
1056, 192, -1008, 8590
1068, 160, -110, 8922
1038, 106, 860, 8906
984, 82, 1796, 8614
982, 56, 2838, 8458
1020, -2, 3876, 8242
996, -46, 4708, 7688
990, -80, 5438, 7028
1008, -188, 6224, 6420
974, -300, 6940, 5718
930, -342, 7518, 4916
852, -428, 7906, 3994
770, -466, 8056, 2994
754, -494, 8438, 2090
676, -584, 9168, 1128
604, -602, 9448, 40
494, -570, 9160, -1040
422, -572, 8876, -2166
330, -634, 8586, -3396
242, -640, 7946, -4482
206, -606, 7048, -5336
170, -560, 6160, -6230
80, -572, 5254, -7182
6, -572, 4144, -7708
-16, -520, 2964, -7888
-100, -538, 1752, -8102
-148, -494, 548, -8316
-246, -450, -660, -8498
-350, -424, -1860, -8514
-396, -378, -2994, -8250
-428, -328, -4158, -7852
-484, -220, -5242, -7320
-530, -122, -6256, -6600
-566, 2, -7094, -5772
-590, 132, -7680, -4798
-564, 236, -8066, -3806
-528, 338, -8532, -2894
-462, 476, -9006, -1950
-344, 600, -9122, -984
-200, 680, -9254, -46
-34, 718, -9186, 870
152, 776, -8906, 1738
306, 754, -8594, 2540
404, 732, -8262, 3310
478, 690, -7868, 4054
552, 598, -7232, 4568
632, 524, -6588, 5030
746, 440, -6104, 5582
820, 356, -5616, 6068
884, 282, -5132, 6662
910, 166, -4554, 7198
926, 88, -3850, 7532
920, 52, -3120, 7686
898, -14, -2318, 7800
922, -68, -1502, 7868
952, -112, -714, 7806
946, -156, 44, 7818
960, -202, 808, 7844
980, -266, 1558, 7690
980, -350, 2316, 7586
996, -440, 3076, 7426
966, -546, 3748, 7084
942, -632, 4364, 6562
904, -710, 4946, 5940
876, -770, 5480, 5344
846, -834, 6132, 4836
774, -934, 6668, 4222
666, -982, 6988, 3508
604, -1058, 7448, 2748
546, -1098, 7780, 1942
464, -1148, 7834, 1104
368, -1138, 7840, 230
276, -1110, 7760, -658
242, -1134, 7668, -1542
174, -1146, 7444, -2450
100, -1152, 7118, -3356
68, -1164, 6702, -4230
26, -1198, 6076, -4958
-44, -1210, 5284, -5506
-138, -1198, 4528, -6128
-214, -1236, 3772, -6922
-310, -1242, 2910, -7544
-398, -1220, 1902, -7898
-446, -1178, 862, -8076
-516, -1138, -268, -8212
-580, -1102, -1460, -8260
-640, -1054, -2588, -8066
-732, -1044, -3772, -7904
-860, -1000, -5044, -7676
-976, -932, -6130, -7162
-1062, -856, -6972, -6404
-1152, -722, -7844, -5560
-1202, -556, -8628, -4648
-1194, -380, -9034, -3564
-1154, -254, -9378, -2440
-1116, -134, -9780, -1328
-1086, -10, -10328, -194
-1000, 150, -10630, 1020
-842, 330, -10580, 2138
-710, 410, -10182, 3150
-548, 446, -9534, 4132
-382, 470, -8806, 5032
-244, 484, -8140, 5926
-134, 476, -7354, 6676
44, 454, -6452, 7200
186, 424, -5620, 7694
300, 364, -4806, 8202
454, 274, -3972, 8698
524, 152, -3074, 9068
584, 52, -2104, 9280
650, -48, -1118, 9248
704, -138, -132, 8952
708, -218, 834, 8614
730, -306, 1702, 8276
698, -392, 2484, 7872
682, -494, 3242, 7560
672, -606, 3944, 7274
638, -704, 4594, 6912
618, -752, 5108, 6410
596, -794, 5476, 5758
558, -864, 5808, 5088
460, -940, 6070, 4374
384, -984, 6372, 3746
352, -1028, 6672, 3134
338, -1084, 6942, 2556
278, -1170, 7274, 1910
180, -1232, 7504, 1194
116, -1226, 7426, 476
40, -1204, 7236, -252
-50, -1208, 7226, -1044
-88, -1164, 6958, -1752
-88, -1136, 6584, -2414
-160, -1172, 6362, -3198
-206, -1200, 6128, -4006
-224, -1236, 5610, -4650
-256, -1220, 4914, -5058
-316, -1204, 4234, -5538
-384, -1226, 3562, -6168
-440, -1246, 2802, -6652
-524, -1248, 1906, -6984
-604, -1290, 1004, -7374
-672, -1326, -2, -7728
-780, -1308, -1142, -7918
-902, -1280, -2308, -7862
-1004, -1212, -3454, -7578
-1114, -1142, -4500, -7078
-1184, -1058, -5404, -6398
-1246, -910, -6258, -5672
-1328, -764, -7114, -4934
-1414, -622, -7922, -4142
-1426, -496, -8658, -3256
-1460, -336, -9388, -2236
-1430, -200, -9818, -1162
-1332, -52, -10040, 16
-1284, 64, -10158, 1252
-1216, 152, -10148, 2492
-1054, 268, -9648, 3590
-924, 348, -9022, 4660
-816, 438, -8484, 5834
-704, 524, -7762, 6786
-576, 566, -6842, 7606
-456, 538, -5888, 8302
-320, 544, -4852, 8718
-184, 540, -3764, 9092
-24, 594, -2714, 9540
114, 590, -1624, 9780
228, 526, -548, 9794
374, 450, 522, 9678
514, 388, 1580, 9382
568, 288, 2550, 8948
664, 194, 3466, 8518
752, 68, 4368, 8184
818, -66, 5176, 7786
850, -208, 5974, 7294
828, -358, 6538, 6588
786, -516, 6850, 5710
736, -608, 7332, 4916
716, -692, 7766, 4146
598, -752, 7942, 3310
508, -818, 8172, 2452
430, -860, 8304, 1650
402, -872, 8322, 838
350, -906, 8368, 72
254, -924, 8244, -730
188, -976, 7910, -1464
120, -1000, 7530, -2138
84, -996, 7128, -2838
20, -982, 6648, -3398
-22, -976, 6186, -3942
-48, -988, 5700, -4450
-108, -1016, 5202, -4882
-190, -1024, 4686, -5426
-222, -998, 4130, -5898
-246, -1010, 3496, -6294
-290, -1060, 2776, -6702
-378, -1056, 1926, -6892
-450, -1006, 1066, -6874
-526, -966, 184, -6880
-604, -954, -660, -6814
-710, -952, -1468, -6698
-818, -894, -2284, -6544
-868, -826, -3048, -6232
-986, -760, -3946, -6016
-1082, -642, -4816, -5688
-1138, -560, -5524, -5122
-1128, -452, -6124, -4454
-1128, -326, -6636, -3688
-1118, -214, -7114, -2908
-1056, -108, -7580, -2022
-964, -26, -7952, -1090
-892, 50, -7950, -168
-842, 138, -7860, 800
-836, 190, -7838, 1772
-784, 232, -7642, 2644
-718, 308, -7294, 3482
-696, 382, -7026, 4498
-628, 452, -6626, 5474
-568, 504, -5996, 6284
-492, 552, -5142, 6882
-348, 572, -4170, 7290
-262, 618, -3232, 7774
-150, 650, -2258, 8058
-42, 652, -1252, 8256
46, 646, -252, 8338
142, 618, 732, 8418
216, 600, 1766, 8398
280, 564, 2662, 8106
336, 532, 3490, 7670
430, 514, 4392, 7274
528, 482, 5264, 6904
592, 438, 6136, 6476
674, 354, 6968, 5912
734, 290, 7644, 5172
774, 232, 8360, 4328
834, 160, 8922, 3404
842, 76, 9178, 2368
828, -24, 9250, 1326
858, -108, 9174, 306
892, -200, 9166, -760
906, -276, 9040, -1772
864, -332, 8630, -2628
820, -430, 8170, -3426
802, -532, 7772, -4272
772, -600, 7254, -5018
706, -670, 6588, -5552
590, -762, 5820, -5974
508, -814, 5004, -6354
424, -836, 4188, -6686
314, -832, 3400, -6972
200, -836, 2652, -7300
124, -822, 1858, -7500
46, -812, 1018, -7528
-16, -842, 208, -7484
-104, -870, -608, -7406
-156, -874, -1352, -7082
-256, -826, -1990, -6598
-340, -798, -2554, -6194
-414, -732, -3150, -5848
-514, -632, -3694, -5468
-614, -576, -4148, -5094
-714, -512, -4618, -4764
-764, -424, -5120, -4368
-762, -336, -5576, -3904
-766, -220, -5920, -3332
-738, -108, -6254, -2708
-718, 28, -6548, -2028
-656, 150, -6988, -1390
-590, 220, -7406, -644
-540, 296, -7554, 208
-440, 316, -7414, 1022
-380, 316, -7212, 1890
-316, 338, -6952, 2772
-258, 298, -6524, 3582
-236, 290, -5968, 4342
-234, 280, -5376, 5012
-234, 230, -4686, 5594
-272, 254, -3950, 6136
-294, 312, -3210, 6606
-304, 378, -2386, 6908
-324, 432, -1524, 6954
-302, 500, -662, 7086
-242, 580, 246, 7258
-196, 662, 1232, 7250
-130, 780, 2184, 7112
-36, 868, 3102, 6896
48, 892, 3870, 6500
160, 930, 4560, 6050
320, 992, 5428, 5632
482, 1038, 6330, 5156
638, 1060, 7162, 4514
844, 1060, 7894, 3736
1036, 1004, 8504, 2846
1218, 912, 9030, 1876
1360, 784, 9278, 810
1474, 668, 9218, -342
1574, 448, 9102, -1502
1602, 246, 8780, -2588
1592, 40, 8314, -3556
1598, -168, 7856, -4472
1566, -338, 7288, -5308
1492, -506, 6584, -6032
1350, -648, 5830, -6718
1192, -790, 4988, -7220
1070, -894, 4032, -7598
916, -922, 3100, -7888
738, -958, 2124, -8036
596, -932, 1220, -7976
442, -940, 314, -7928
352, -948, -642, -7954
252, -890, -1494, -7694
166, -848, -2264, -7266
96, -854, -3040, -6890
28, -854, -3768, -6562
-74, -826, -4396, -6092
-172, -740, -4878, -5534
-262, -670, -5320, -5000
-364, -574, -5824, -4452
-426, -468, -6200, -3830
-436, -368, -6442, -3114
-426, -294, -6814, -2446
-428, -202, -7120, -1776
-392, -136, -7138, -1080
-328, -72, -7094, -352
-282, -62, -7004, 362
-248, -8, -6864, 1094
-260, 16, -6658, 1784
-266, 30, -6258, 2390
-288, 60, -5818, 2954
-288, 132, -5490, 3564
-254, 180, -5080, 4096
-226, 226, -4500, 4474
-204, 252, -3918, 4788
-190, 278, -3338, 5132
-166, 290, -2740, 5474
-148, 310, -2104, 5634
-148, 328, -1462, 5728
-144, 354, -820, 5782
-136, 402, -178, 5930
-160, 456, 476, 6102
-152, 544, 1218, 6150
-134, 660, 1920, 6108
-68, 794, 2736, 6014
-32, 890, 3498, 5772
114, 956, 4198, 5332
294, 1064, 5034, 4926
428, 1142, 5772, 4366
598, 1196, 6296, 3648
752, 1178, 6826, 2870
916, 1126, 7122, 2024
1096, 1068, 7306, 1176
1284, 982, 7548, 336
1528, 860, 7868, -648
1706, 736, 7912, -1552
1774, 586, 7772, -2432
1832, 422, 7458, -3292
1816, 248, 6844, -4018
1836, 52, 6216, -4710
1846, -144, 5638, -5524
1828, -322, 5008, -6286
1762, -518, 4194, -6808
1604, -630, 3260, -7060
1432, -702, 2314, -7350
1328, -806, 1372, -7706
1218, -892, 410, -7872
1106, -956, -548, -7792
1034, -988, -1550, -7672
886, -1054, -2496, -7500
722, -1092, -3372, -7128
618, -1110, -4196, -6590
484, -1112, -4864, -5894
350, -1066, -5428, -5146
222, -974, -5914, -4438
100, -936, -6426, -3828
-22, -880, -6824, -3178
-72, -846, -6996, -2432
-102, -788, -7130, -1682
-184, -720, -7244, -924
-284, -648, -7162, -152
-324, -512, -6990, 550
-340, -392, -6886, 1276
-330, -276, -6658, 1940
-282, -186, -6298, 2540
-220, -154, -5816, 3102
-130, -96, -5322, 3690
-112, -46, -4780, 4118
-84, -18, -4180, 4448
-62, 6, -3566, 4652
-68, 32, -2970, 4780
-40, 22, -2426, 5040
-34, -8, -1854, 5186
-30, 2, -1312, 5118
-36, 34, -778, 5150
-52, 82, -254, 5152
-70, 148, 250, 5048
-100, 212, 776, 4988
-152, 286, 1252, 4954
-150, 332, 1764, 4834
-132, 428, 2266, 4650
-40, 538, 2810, 4470
86, 618, 3316, 4256
216, 704, 3794, 3982
312, 820, 4388, 3640
436, 874, 4894, 3222
562, 878, 5258, 2632
690, 882, 5636, 2032
824, 878, 5934, 1370
988, 838, 6146, 666
1114, 764, 6232, -38
1214, 720, 6204, -756
1314, 646, 6112, -1470
1434, 576, 5942, -2162
1536, 458, 5718, -2868
1648, 338, 5490, -3602
1736, 222, 5140, -4266
1788, 94, 4570, -4834
1764, -16, 3890, -5334
1732, -182, 3124, -5818
1662, -336, 2314, -6250
1594, -440, 1448, -6580
1560, -536, 556, -6834
1552, -588, -334, -6830
1438, -674, -1224, -6636
1410, -758, -2198, -6468
1404, -856, -3156, -6272
1378, -944, -4058, -5998
1326, -1066, -4994, -5634
1232, -1154, -5612, -4980
1106, -1236, -5878, -4086
954, -1276, -6102, -3202
800, -1366, -6440, -2452
642, -1448, -6832, -1768
474, -1478, -6944, -1058
284, -1476, -6938, -394
98, -1462, -6906, 252
-56, -1372, -6780, 936
-186, -1260, -6628, 1614
-266, -1146, -6344, 2282
-394, -1018, -5848, 2854
-426, -852, -5320, 3308
-454, -728, -4810, 3848
-416, -670, -4340, 4402
-406, -612, -3784, 4796
-422, -576, -3174, 5062
-462, -502, -2516, 5276
-440, -440, -1820, 5410
-374, -378, -1160, 5358
-394, -286, -476, 5194
-372, -216, 138, 5082
-356, -172, 652, 4824
-350, -96, 1108, 4562
-362, -18, 1502, 4326
-354, 54, 1834, 4060
-332, 118, 2130, 3868
-292, 192, 2420, 3692
-242, 256, 2712, 3484
-172, 396, 3002, 3268
-84, 510, 3292, 3038
