# === Measurement Header ===
# Radar Frequency: 13GHz
# Site Name: fortress_mnetalplate
# Radar Angle: 15
# Measurement ID: 1
# Polarization: v
# Timestamp: 2025-01-17T16:19:16.461921
# Device Number: 500230001
# Frontend Connected: 4262658049
# Firmware Version: 66821
# Firmware Revision: 129043
# Firmware Date: 420087783
# Min Frequency: 12500000
# Max Frequency: 14500000
# Signal Type: 3
# TX Channel Selection: 1
# RX Channel Selection: 15
# TX Power Setting: 15
# RX Power Setting: 0
# Ramp Init: 1000
# Ramp Time: 102400
# Ramp Reset: 27100
# Ramp Delay: 0
# Sensor temperature: {'FeSensor_1': 22, 'FeSensor_2': 96095, 'FeSensor_3': 19010, 'FeSensor_4': 1628}
# Radar Cube: 2
# Processing: 1
# Range Window Function: 2
# Min Range Bin: 0
# Max Range Bin: 1023
# Trigger Threshold: 90
# RX Channels: 15
# ==========================

# Comments: 
# ==========================

# Chirp Number: 1
# Timestamp: 2025-01-17T16:19:16.461950
-502, 444, 36, -1192
-234, 490, -500, -622
88, 500, -726, 78
392, 364, -666, 780
626, 140, -342, 1368
742, -108, 208, 1756
788, -404, 1004, 2042
710, -682, 1830, 2048
560, -858, 2642, 1798
340, -998, 3508, 1316
84, -1000, 4376, 574
-166, -990, 5264, -440
-410, -864, 5786, -1626
-588, -704, 5888, -2954
-722, -516, 5678, -4588
-754, -310, 4888, -5798
-730, -106, 3544, -6662
-670, 108, 1880, -7486
-560, 356, -32, -7798
-346, 508, -2136, -7562
-56, 582, -4026, -6648
228, 562, -5250, -5128
494, 402, -6024, -3414
784, 156, -6578, -1778
1010, -130, -6730, -284
1006, -432, -6270, 908
858, -686, -5516, 1742
712, -960, -4872, 2480
486, -1176, -4206, 3064
216, -1244, -3338, 3210
-56, -1164, -2452, 3040
-318, -1024, -1658, 2806
-586, -850, -1026, 2536
-708, -654, -602, 2128
-802, -432, -368, 1632
-788, -230, -410, 1154
-716, -50, -728, 788
-580, 142, -1200, 646
-450, 260, -1742, 790
-280, 290, -2342, 1286
-98, 318, -2802, 2040
120, 330, -2912, 2972
350, 302, -2706, 3910
566, 214, -2070, 4628
736, 38, -1104, 5288
908, -196, 80, 5760
970, -476, 1392, 5782
850, -728, 2806, 5576
708, -944, 4326, 5066
454, -1110, 5782, 4144
226, -1118, 6896, 2872
30, -1040, 7572, 1344
-130, -910, 7918, -370
-228, -806, 7930, -2166
-248, -768, 7450, -3766
-246, -752, 6450, -5070
-266, -688, 4976, -5786
-316, -646, 3368, -5922
-350, -608, 1870, -5588
